SCAN REPORT FOR: https://www.meta.ai/media
DATE: 27/01/2026, 22:37:13
=================================================================================
TYPE | TAG | ID | CLASS | ROLE | ARIA-LABEL | TEXT | XPATH
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-1.pe-3 | ROLE:- | ARIA:- | TEXT:"Create" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]
[VISIBLE] | DIV | ID:- | CLASS:relative.inline-block.shrink-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/DIV[1]
[HIDDEN] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/DIV[1]/svg[1]
[HIDDEN] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/DIV[1]/svg[1]/path[1]
[HIDDEN] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/DIV[1]/svg[1]/path[2]
[VISIBLE] | DIV | ID:- | CLASS:absolute.start-0.top-0 | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | CANVAS | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/DIV[1]/DIV[1]/DIV[1]/CANVAS[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Create" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:min-w-0.flex.flex-col.gap-x-4.gap-y-4.min-h-0.flex-1 | ROLE:- | ARIA:- | TEXT:"History Vertical Aspect Ratio Image Animating a vi" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]
[VISIBLE] | DIV | ID:- | CLASS:flex.flex-col.overflow-hidden.z-0.scrollbar-hide.relative.perspective-[1px].perspective-origin-top-right.transform-3d.overflow-y-auto.overscroll-y-contain.scroll-pt-7 | ROLE:- | ARIA:- | TEXT:"History Vertical Aspect Ratio Image Animating a vi" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:flex.flex-col.relative.grow-1 | ROLE:- | ARIA:- | TEXT:"History Vertical Aspect Ratio Image Animating a vi" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:pe-3 | ROLE:- | ARIA:- | TEXT:"History Vertical Aspect Ratio Image Animating a vi" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:min-h-0.flex.flex-col.relative.w-full.min-w-0.shrink-0 | ROLE:- | ARIA:- | TEXT:"History Vertical Aspect Ratio Image Animating a vi" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"History Vertical Aspect Ratio Image Animating a vi" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | DIV | ID:- | CLASS:text-text-secondary.bg-bg-primary.text-caption-1-emphasized.sticky.-top-px.z-10.flex.shrink-0.items-center.py-1.5.ps-2.pe-3.outline-hidden.select-none | ROLE:- | ARIA:- | TEXT:"History" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]
[VISIBLE] | BUTTON | ID:- | CLASS:-outline-offset-2.group/trigger.hover:bg-fill-secondary-elevated-sidebar.bg-bg-primary.-my-1.5.-ms-2.-me-3.flex.w-[calc(100%+1.25rem)].cursor-pointer.items-center.gap-0.5.rounded-xl.py-1.5.ps-2.pe-3.transition-colors | ROLE:- | ARIA:- | TEXT:"History" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"History" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/SPAN[1]
[HIDDEN] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH:BODY/DIV[2]/DIV[2]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[2]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/BUTTON[1]/svg[1]/path[1]
[VISIBLE] | DIV | ID:radix-_r_1_ | CLASS:- | ROLE:- | ARIA:- | TEXT:"Vertical Aspect Ratio Image Animating a vibrant re" | XPATH://*[@id="radix-_r_1_"]
[VISIBLE] | DIV | ID:- | CLASS:text-subheadline.mt-px.w-full | ROLE:- | ARIA:- | TEXT:"Vertical Aspect Ratio Image Animating a vibrant re" | XPATH://*[@id="radix-_r_1_"]/DIV[1]
[VISIBLE] | UL | ID:- | CLASS:flex.w-full.min-w-0.flex-col.gap-px | ROLE:- | ARIA:- | TEXT:"Vertical Aspect Ratio Image Animating a vibrant re" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Vertical Aspect Ratio Image" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[1]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Vertical Aspect Ratio Image" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[1]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Vertical Aspect Ratio Image" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[1]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[1]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_3_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_3_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_3_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_3_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animating a vibrant red apple" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[2]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Animating a vibrant red apple" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[2]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Animating a vibrant red apple" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[2]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[2]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_5_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_5_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_5_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_5_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animating a red apple product photo" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[3]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Animating a red apple product photo" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[3]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Animating a red apple product photo" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[3]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[3]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_7_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_7_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_7_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_7_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Eye Animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[4]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Eye Animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[4]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Eye Animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[4]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[4]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_9_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_9_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_9_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_9_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Eerie deserted road at night animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[5]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Eerie deserted road at night animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[5]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Eerie deserted road at night animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[5]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[5]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_b_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_b_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_b_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_b_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animating a somber portrait" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[6]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Animating a somber portrait" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[6]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Animating a somber portrait" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[6]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[6]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_d_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_d_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_d_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_d_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animating a red apple product photo" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[7]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Animating a red apple product photo" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[7]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Animating a red apple product photo" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[7]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[7]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_f_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_f_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_f_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_f_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Apple Animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[8]
[VISIBLE] | BUTTON | ID:- | CLASS:peer/menu-button.group-hover/menu-item:bg-fill-secondary-elevated.group-has-focus-visible/menu-item:bg-fill-secondary-elevated.group-data-[menu-open=true]/menu-item:bg-fill-secondary-elevated.active:bg-fill-secondary-elevated.data-[active=true]:bg-fill-secondary-elevated.text-subheadline.data-[active=true]:text-subheadline-medium.data-[state=open]:hover:bg-fill-secondary-elevated.data-[state=open]:hover:text-text-primary.flex.h-8.w-full.cursor-pointer.items-center.gap-1.5.overflow-hidden.rounded-xl.py-1.5.text-start.select-none.-outline-offset-2.ps-2.pe-3 | ROLE:- | ARIA:- | TEXT:"Apple Animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[8]/BUTTON[1]
[VISIBLE] | SPAN | ID:- | CLASS:min-w-0.flex-1.truncate | ROLE:- | ARIA:- | TEXT:"Apple Animation" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[8]/BUTTON[1]/SPAN[1]
[VISIBLE] | DIV | ID:- | CLASS:contents | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[8]/DIV[1]
[HIDDEN] | BUTTON | ID:radix-_r_h_ | CLASS:enabled:active:scale-98.inline-flex.shrink-0.cursor-pointer.items-center.justify-center.rounded-full.focus:not-focus-visible:outline-none.transition-transform.duration-150.ease-in-out.disabled:cursor-not-allowed.disabled:opacity-50.select-none.size-8.hover:enabled:bg-fill-secondary-elevated.enabled:active:filter-[brightness(0.965)].dark:enabled:active:filter-[brightness(0.9)].text-text-secondary.absolute.end-0.top-0.rounded-xl!.-outline-offset-2.opacity-0.group-hover/menu-item:opacity-100.group-has-focus-visible/menu-item:opacity-100.focus:opacity-100.data-[state=open]:opacity-100 | ROLE:- | ARIA:More options | TEXT:"" | XPATH://*[@id="radix-_r_h_"]
[VISIBLE] | svg | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_h_"]/svg[1]
[VISIBLE] | path | ID:- | CLASS:- | ROLE:- | ARIA:- | TEXT:"" | XPATH://*[@id="radix-_r_h_"]/svg[1]/path[1]
[VISIBLE] | LI | ID:- | CLASS:group/menu-item.relative | ROLE:- | ARIA:- | TEXT:"Animating a still life of an apple" | XPATH://*[@id="radix-_r_1_"]/DIV[1]/UL[1]/LI[9]
